,name,map_url,img_url,rating,total_review,address,city,category,about,keyword_category,latitude,longitude,id
2914,Bakmi Jawa Pak Kuncung,https://www.google.com/maps/place/Bakmi+Jawa+Pak+Kuncung%EA%A7%8B%EA%A6%A7%EA%A6%8F%EA%A7%80%EA%A6%A9%EA%A6%B6%EA%A6%97%EA%A6%AE%EA%A6%A5%EA%A6%8F%EA%A7%80%EA%A6%8F%EA%A6%B8%EA%A6%9A%EA%A7%80%EA%A6%95%EA%A6%B8%EA%A6%81/data=!4m7!3m6!1s0x2e7a5a2ed8af1651:0x61f99cc081740903!8m2!3d-7.7470995!4d110.4341581!16s%2Fg%2F11c2mkp9bl!19sChIJURav2C5aei4RAwl0gcCc-WE?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPjQ8YOWUl8xOkfhhwUUKTHFU8QM-xjhGeCnw=w408-h544-k-no,4.5,312.0,"Jalan Raya Panjen Jl. Raya Tajem No.50, Kenayan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282, Indonesia",Kabupaten Sleman,"{""harga"": ""24"", ""nasi_goreng"": ""12"", ""gorengnya"": ""11"", ""mie_goreng"": ""10"", ""mie_jawa"": ""7"", ""koki"": ""7"", ""mie_rebus"": ""6"", ""capcay"": ""6"", ""hotel"": ""5"", ""warung"": ""5""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""makanan halal"", ""pilihan_makan"": ""makan malam"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.7471,110.434,2914
2915,Desa Wisata Nawung,https://www.google.com/maps/place/Desa+Wisata+Nawung%EA%A7%8B%EA%A6%A3%EA%A6%BA%EA%A6%B1%EA%A6%AE%EA%A6%B6%EA%A6%B1%EA%A6%A0%EA%A6%A4%EA%A6%AE%EA%A6%B8%EA%A6%81/data=!4m7!3m6!1s0x2e7a4fcf4e8d61a9:0x735096a8523c0846!8m2!3d-7.8202819!4d110.5425329!16s%2Fg%2F11cjh_g6vl!19sChIJqWGNTs9Pei4RRgg8UqiWUHM?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNlK3TULfSH47fw-JiBj2PRpiquB64_LDbDsH8=w426-h240-k-no,4.4,88.0,"5GHV+V2M, Nawung, Gayamharjo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",Kabupaten Sleman,"{""udara"": ""3"", ""musim"": ""3"", ""sungai"": ""3""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.82028,110.543,2915
2916,Goa Jlamprong,https://www.google.com/maps/place/Goa+Jlamprong+%EA%A7%8B%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%AE%EA%A6%97%EA%A7%80%EA%A6%AD%EA%A6%A9%EA%A7%80%EA%A6%A5%EA%A6%BF%EA%A6%BA%EA%A6%B4%EA%A6%81/data=!4m7!3m6!1s0x2e7bb5c60def1229:0xc1f9ba0d56ea5b1c!8m2!3d-8.0112897!4d110.6776589!16s%2Fg%2F11cs24g29n!19sChIJKRLvDca1ey4RHFvqVg26-cE?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNWc-8pWTEy7O8EPmhbCrq3SOK5gWMMKgnMTXPt=w408-h272-k-no,4.0,27.0,"XMQH+F3M, Semuluh Lor, Ngeposari, Kec. Semanu, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55893, Indonesia",Kabupaten Gunung Kidul,"{""alami"": ""3""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['kegiatan'],-8.01129,110.678,2916
2917,Gunung Api Purba Keruk,https://www.google.com/maps/place/Gunung+Api+Purba+Keruk%EA%A7%8B%EA%A6%92%EA%A6%B8%EA%A6%A4%EA%A6%B8%EA%A6%81%EA%A6%84%EA%A6%A5%EA%A6%B6/data=!4m7!3m6!1s0x2e7a4ea2dbd49b45:0xe9e81efc672b0f9a!8m2!3d-7.8582226!4d110.5962656!16s%2Fg%2F11g6n__815!19sChIJRZvU26JOei4Rmg8rZ_we6Ok?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNSptfkjy59l78A3yliYdNDlaxJYTq39uzRuOkp=w408-h306-k-no,4.7,37.0,"4HRW+PG6, RW.GLOMPONG, Glompang, Pengkol, Kec. Nglipar, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55852",Kabupaten Gunung Kidul,"{""sunset"": ""3""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.85822,110.596,2917
2918,Kedai Kebun Forum,https://www.google.com/maps/place/Kedai+Kebun+Forum%EA%A7%8B%EA%A6%8F%EA%A6%BC%EA%A6%A3%EA%A6%BB%EA%A6%8F%EA%A6%BC%EA%A6%A7%EA%A6%B8%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%B3%EA%A6%BA%EA%A6%B4%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A7%80/data=!4m7!3m6!1s0x2e7a57bdbc81bb53:0x1e337895d1c4e268!8m2!3d-7.81805!4d110.3627528!16s%2Fg%2F1vb_r82h!19sChIJU7uBvL1Xei4RaOLE0ZV4Mx4?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMEULsHqtjvXnKyPFXxHuihvWd8ZMFZ_rhPnf6I=w408-h306-k-no,4.7,1245.0,"Jl. Tirtodipuran No.3, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143, Indonesia",Kota Yogyakarta,"{""acara"": ""12"", ""santai"": ""29"", ""konsepnya"": ""14"", ""tempe"": ""13"", ""pameran_seni"": ""12"", ""makanan_indonesia"": ""11"", ""estetik"": ""11"", ""alami"": ""10"", ""bioskop"": ""6"", ""pacar"": ""6""}","{""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""aksesibilitas"": ""pintu masuk khusus pengguna kursi roda"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""alkohol, bir, hidangan organik, kopi, makanan halal, menu untuk anak-anak, pilihan menu sehat, pilihan menu vegetarian, varian menu vegan"", ""pilihan_makan"": ""brunch, makan siang, makan malam, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""kartu debit, kartu kredit""}","[""kegiatan"", ""tempat makan""]",-7.81805,110.363,2918
2919,Kedung Pengilon,https://www.google.com/maps/place/Kedung+Pengilon+%28%EA%A6%8F%EA%A6%BC%EA%A6%A2%EA%A6%B8%EA%A6%81%EA%A6%A5%EA%A6%BC%EA%A6%94%EA%A6%B6%EA%A6%AD%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80%29/data=!4m7!3m6!1s0x2e7af8e4983a7d37:0xdc6034031ac18025!8m2!3d-7.8559123!4d110.2889364!16s%2Fg%2F11b6gkmnjc!19sChIJN306mOT4ei4RJYDBGgM0YNw?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNezDQ0XWIhmwzAvREQR1iJazWR_qmEnN0XB4yE=w426-h240-k-no,4.0,527.0,"47VQ+JHM, Petung, Bangunjiwo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55751, Indonesia",Kota Yogyakarta,"{""air_terjun"": ""30"", ""berenang"": ""27"", ""musim_kemarau"": ""26"", ""musim_hujan"": ""21"", ""parkir"": ""17"", ""area"": ""9"", ""hati"": ""8"", ""sampah"": ""7"", ""gazebo"": ""6"", ""tinggi"": ""5""}","{""description"": ""objek wisata alam terpencil yang menawarkan tur ke air terjun indah dengan kolam renang sungai yang dalam."", ""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}","[""kegiatan"", ""tempat wisata""]",-7.85591,110.289,2919
2920,Kedung Gede,https://www.google.com/maps/place/Kedung+Gede+%E1%AE%8A%E1%AE%A8%E1%AE%93%E1%AE%A5%E1%AE%80+%E1%AE%8C%E1%AE%A8%E1%AE%93%E1%AE%A6/data=!4m7!3m6!1s0x2e69edb4bbcaf995:0x835c6c3e21fdfa8b!8m2!3d-6.3276492!4d106.8403311!16s%2Fg%2F11lgwdw8w0!19sChIJlfnKu7TtaS4Ri_r9IT5sXIM?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNStLv7lYOV3eLApzM_XOJqAfwu3uagCNflfPu6=w408-h407-k-no,4.7,23.0,"1, RW.4, Lenteng Agung, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610",Kota Jakarta Selatan,{},"{""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-6.32765,106.84,2920
2921,Lesehan Pak Bowo,https://www.google.com/maps/place/Lesehan+Pak+Bowo+%EA%A7%8B%EA%A6%AD%EA%A6%BA%EA%A6%B1%EA%A6%BA%EA%A6%B2%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%8F%EA%A7%80%EA%A6%A7%EA%A6%BA%EA%A6%B4%EA%A6%AE%EA%A6%BA%EA%A6%B4/data=!4m7!3m6!1s0x2e7a5612801619b9:0xeedf96751c0f4d8a!8m2!3d-7.868778!4d110.351824!16s%2Fg%2F11b6nvs8x8!19sChIJuRkWgBJWei4Rik0PHHWW3-4?authuser=0&hl=id&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5GRN-tLApPoBtB25A5fomS_iU6zVx-NpeWQKmk4tLCRFxRsbBbby9lo-RBKLuDkwwT_QsVi8KV_Uwvcq8k7rj3I-KjGZ6NAjaXg-59X5Dfc7Z0BCjdNM3HSS-LT7Lgfv_om9VrJhNIj4pOfaujtBBhfyTEfhra62iQULLGABQbOd7_3k3Z1Dq0ZRk2M_0RoVNbsRew=w408-h306-k-no,4.6,317.0,"Jl. Parangtritis No.8, RW.5, Tembi, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55185",Kabupaten Bantul,"{""sambel"": ""23"", ""empuk"": ""10"", ""gurih"": ""9"", ""bumbunya"": ""9"", ""gorengnya"": ""9"", ""bacem"": ""8"", ""entok"": ""7"", ""bebek_goreng"": ""7"", ""puyuh"": ""7"", ""luas"": ""5""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""makanan halal"", ""pilihan_makan"": ""makan siang, makan malam"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.86878,110.352,2921
2922,Masjid Al-Ishlah,https://www.google.com/maps/place/Masjid+Al-Ishlah+%EA%A6%A9%EA%A6%B1%EA%A7%80%EA%A6%97%EA%A6%B6%EA%A6%A3%EA%A7%80%EA%A6%84%EA%A6%AD%EA%A7%80%EA%A6%86%EA%A6%B1%EA%A7%80%EA%A6%B2%EA%A7%80%EA%A6%AD%EA%A6%83/data=!4m7!3m6!1s0x2e7a570675c7bff5:0x51c40bf704ef9e2d!8m2!3d-7.826925!4d110.3830997!16s%2Fg%2F1hm48lfl0!19sChIJ9b_HdQZXei4RLZ7vBPcLxFE?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPHC4k0GSe6VA9v2PTRs8lJIQnJkU50qiXdvzFV=w408-h271-k-no,4.6,70.0,"59FM+66H, Jl. Nitikan Uh VI/378, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162, Indonesia",Kota Yogyakarta,"{""luas"": ""4"", ""sekolah"": ""3"", ""sholat"": ""3""}",{},['kegiatan'],-7.82692,110.383,2922
2923,Masjid Pangeran Diponegoro Balaikota,https://www.google.com/maps/place/Masjid+Pangeran+Diponegoro+Balaikota%28%EA%A7%8B%EA%A6%A9%EA%A6%B1%EA%A7%80%EA%A6%97%EA%A6%B6%EA%A6%A3%EA%A7%80%EA%A6%A5%EA%A6%94%EA%A6%BA%EA%A6%AB%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%B6%EA%A6%A5%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A6%BA%EA%A6%92%EA%A6%BA%EA%A6%B4%EA%A6%AB%EA%A6%BA%EA%A6%B4%EA%A6%A7%EA%A6%AD%EA%A6%BB%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A0%29/data=!4m7!3m6!1s0x2e7a577cad52f0bd:0xe8f8aed4d178402b!8m2!3d-7.7994006!4d110.390515!16s%2Fg%2F1hm3f444g!19sChIJvfBSrXxXei4RK0B40dSu-Og?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPodWCMJ1TnqcvpKGBcN5oti_GX6pxafqfkO8Mg=w408-h306-k-no,4.8,699.0,"Pemerintah Jl. Kenari No.56, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55165, Indonesia",Kota Yogyakarta,"{""ac"": ""42"", ""wudhu"": ""21"", ""ibadah"": ""20"", ""lantai"": ""13"", ""lingkungan"": ""12"", ""kantor"": ""10"", ""masyarakat"": ""6"", ""pegawai"": ""6"", ""buka_puasa"": ""5"", ""renovasi"": ""5""}","{""No aksesibilitas"": ""tempat parkir khusus pengguna kursi roda""}",['kegiatan'],-7.7994,110.391,2923
2924,Monumen Batik Yogyakarta,https://www.google.com/maps/place/Monumen+Batik+Yogyakarta%EA%A7%8B%EA%A6%A9%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A6%B8%EA%A6%A9%EA%A6%BA%EA%A6%A4%EA%A7%80%EA%A6%A7%EA%A6%A0%EA%A6%B6%EA%A6%8F%EA%A7%80%EA%A6%AA%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%BE%EA%A6%8F%EA%A6%82%EA%A6%A0/data=!4m7!3m6!1s0x2e7a5788ccf98665:0x528f314a0e4136d4!8m2!3d-7.8011159!4d110.3646172!16s%2Fg%2F11bbx04r8z!19sChIJZYb5zIhXei4R1DZBDkoxj1I?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMnich6u9rR57eIt9J8QI3IZr2ah2h2eKJcafMl=w408-h544-k-no,4.5,222.0,"59X7+HR5, Jl. KH. Ahmad Dahlan, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia",Kota Yogyakarta,"{""nol"": ""8"", ""motif"": ""5"", ""titik"": ""5"", ""foto"": ""5"", ""bangsa"": ""4"", ""malam"": ""4"", ""kebanggaan"": ""3"", ""barat"": ""3"", ""warisan_budaya"": ""3"", ""santai"": ""3""}","{""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.80112,110.365,2924
2925,Pantai Congot,https://www.google.com/maps/place/Pantai+Congot+%28%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BB%EA%A6%95%EA%A6%BA%EA%A6%B4%EA%A6%94%EA%A6%BA%EA%A6%B4%EA%A6%A0%EA%A7%80%29/data=!4m7!3m6!1s0x2e7ae14deeee149f:0x559a29d5316285f!8m2!3d-7.9000822!4d110.0341432!16s%2Fg%2F11c0xnhj1p!19sChIJnxTu7k3hei4RXygWU52iWQU?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOYP3RMfVR9AXRHXhx7LAHZfokKw8kvHxZ5wCim=w408-h306-k-no,4.1,1121.0,"32XM+XM6, Sangkaran, Jangkaran, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia",Kabupaten Kulon Progo,"{""ombak"": ""47"", ""yia"": ""42"", ""sampah"": ""39"", ""hutan_mangrove"": ""17"", ""kebersihan"": ""14"", ""barat"": ""12"", ""muara_sungai"": ""12"", ""pantai_glagah"": ""10"", ""santai"": ""10"", ""lepas_landas"": ""7""}","{""No aksesibilitas"": ""pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""fasilitas"": ""cocok untuk anak-anak""}",['tempat wisata'],-7.90008,110.034,2925
2926,Pawon Joglo,https://www.google.com/maps/place/Pawon+Joglo+%EA%A7%8B%EA%A6%A5%EA%A6%AE%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A7%80%EA%A6%AD%EA%A6%BA%EA%A6%B4/data=!4m7!3m6!1s0x2e7bb460ef002eef:0x190c9b5cb0b2fc99!8m2!3d-7.991521!4d110.638682!16s%2Fg%2F11g6nkj8xd!19sChIJ7y4A72C0ey4RmfyysFybDBk?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPIjDw97QehQ2zgJs3rX1thVLzQF7Im_8aahaTl=w408-h725-k-no,4.6,113.0,"Jl. Raya Wonosari-Semanu, Sambirejo, Semanu, Kec. Semanu, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55893",Kabupaten Gunung Kidul,"{""harga"": ""6"", ""masakan"": ""5""}","{""opsi_layanan"": ""tempat duduk di area terbuka, antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak, pilihan menu vegetarian, varian menu vegan"", ""pilihan_makan"": ""sarapan, brunch, makan siang, makan malam, katering, hidangan penutup, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.99152,110.639,2926
2927,RM Kampoeng Lobster,https://www.google.com/maps/place/RM+Kampoeng+Lobster%EA%A7%8B%EA%A6%AB%EA%A7%80%EA%A6%A9%EA%A7%80%EA%A6%8F%EA%A6%A9%EA%A7%80%EA%A6%A5%EA%A6%BA%EA%A6%B4%EA%A6%AE%EA%A6%BA%EA%A6%81%EA%A6%AD%EA%A6%BA%EA%A6%B4%EA%A6%A7%EA%A7%80%EA%A6%B1%EA%A7%80%EA%A6%A0%EA%A6%BC%EA%A6%82/data=!4m7!3m6!1s0x2e7bbaf4d3a99c4b:0xaa6181afa14aed71!8m2!3d-8.1370489!4d110.5690516!16s%2Fg%2F11cmy5hrz7!19sChIJS5yp0_S6ey4Rce1Koa-BYao?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMTmUVbPP27FEfP88ouIU-9f4Z1ysnwRS_bj8He=w408-h306-k-no,4.4,183.0,"Pantai Sepanjang, Ngalos, Kemadang, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",Kabupaten Gunung Kidul,"{""harga"": ""36"", ""pantai"": ""27"", ""udang"": ""9"", ""standar"": ""7"", ""saus"": ""7"", ""pelayanan"": ""6"", ""sambel"": ""5"", ""kakap"": ""4"", ""kangkung"": ""3"", ""pesan"": ""3""}","{""opsi_layanan"": ""tempat duduk di area terbuka, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal"", ""pilihan_makan"": ""makan siang, makan malam, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi""}",['tempat makan'],-8.13705,110.569,2927
2928,Rumah Makan Padang Narendra Grojogan,https://www.google.com/maps/place/Rumah+Makan+Padang+Narendra+Grojogan%EA%A7%8B%EA%A6%AB%EA%A6%B8%EA%A6%A9%EA%A6%83%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%A5%EA%A6%A3%EA%A6%81%EA%A6%A4%EA%A6%AB%EA%A6%BA%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%BF%EA%A6%92%EA%A6%BF%EA%A6%BA%EA%A6%B4%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%A4%EA%A7%80/data=!4m7!3m6!1s0x2e7a56ee4623cce1:0x6d45d33adbcf69b9!8m2!3d-7.8494566!4d110.3922907!16s%2Fg%2F11fxzr38p5!19sChIJ4cwjRu5Wei4RuWnP2zrTRW0?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMiu6s1BR_pUN2Y4EBcsjRayJgF9yvnUzXJ1ffv=w426-h240-k-no,4.5,249.0,"Jl. Mahoni No.RT.08, Grojogan, Wirokerten, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55194",Kabupaten Bantul,"{""harga"": ""16"", ""pelayanan"": ""7"", ""lauk"": ""5"", ""parkir"": ""4"", ""makan_siang"": ""3""}","{""opsi_layanan"": ""antar tanpa bertemu, pesan antar, bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""sarapan, makan siang, makan malam, katering, tempat duduk"", ""fasilitas"": ""cocok untuk anak-anak, toilet, wi-fi, wi-fi gratis"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok, ramah keluarga"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.84946,110.392,2928
2929,Sate Ayam Tukangan,https://www.google.com/maps/place/Sate+Ayam+Tukangan%EA%A7%8B%EA%A6%B1%EA%A6%A0%EA%A6%BA%EA%A6%84%EA%A6%AA%EA%A6%A9%EA%A7%80%EA%A6%A0%EA%A6%B8%EA%A6%8F%EA%A6%94%EA%A6%A4%EA%A7%80/data=!4m7!3m6!1s0x2e7a58295841656b:0xdfb84c6d77a51325!8m2!3d-7.7914536!4d110.3723149!16s%2Fg%2F11cjhmr_nl!19sChIJa2VBWClYei4RJROld21MuN8?authuser=0&hl=id&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOSqALLw2J2C-OiVdTB049yopwToSAftp49FA_B=w426-h240-k-no,4.7,90.0,"Jl. Tukangan No.39, Tegal Panggung, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55212, Indonesia",Kota Yogyakarta,"{""bumbu"": ""12"", ""kulit"": ""8"", ""lontong"": ""8"", ""harga"": ""3""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""makanan halal"", ""pilihan_makan"": ""makan malam"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.79145,110.372,2929
2930,Warung Makan Singgah Selalu,https://www.google.com/maps/place/Warung+Makan+Singgah+Selalu+%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%B1%EA%A6%B6%EA%A6%81%EA%A6%92%EA%A6%83%EA%A6%B1%EA%A6%BC%EA%A6%AD%EA%A6%AD%EA%A6%B8%EA%A7%89/data=!4m7!3m6!1s0x2e7a557584617a9f:0x27113289574ef495!8m2!3d-7.9208687!4d110.3512884!16s%2Fg%2F11clyv8yw_!19sChIJn3phhHVVei4RlfROV4kyESc?authuser=0&hl=id&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5ELsF3vHmDAPmOl2g1buOi3kOz5ujBZ68fvpeXzYjWxPyPGaDy-7nhooYhhCuuiaIaLM4Fb5mUhm1BGhojGRDBkSJJLDX-7JGcCtsSvM5veSOKmc43bq3OXqRiY_RcRrmkNcbU3TvH-Fa2B79NpyzeQpi8NqTzhMeiIyItwp9iI3gsT2PJgNH17-yCIFxDH-qqKUQ=w408-h306-k-no,4.4,424.0,"Patalan, Kec. Jetis, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55781",Kabupaten Bantul,"{""harga"": ""55"", ""luas"": ""29"", ""lauk"": ""16"", ""prasmanan"": ""15"", ""parkir"": ""14"", ""rumahan"": ""10"", ""pelayanan"": ""9"", ""nasi"": ""5"", ""urap"": ""3"", ""kursi"": ""3""}","{""opsi_layanan"": ""bawa pulang, makan di tempat"", ""No aksesibilitas"": ""kursi khusus pengguna kursi roda, pintu masuk khusus pengguna kursi roda, tempat parkir khusus pengguna kursi roda"", ""penawaran"": ""kopi, makanan halal, menu untuk anak-anak"", ""pilihan_makan"": ""sarapan, brunch, makan siang, katering"", ""fasilitas"": ""cocok untuk anak-anak, toilet"", ""suasana"": ""nyaman, santai"", ""tipe_pengunjung"": ""berkelompok"", ""perencanaan"": ""menerima reservasi"", ""pembayaran"": ""hanya tunai""}",['tempat makan'],-7.92087,110.351,2930
2931,Warung Makan,https://www.google.com/maps/place/Warung+Makan+%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80/data=!4m7!3m6!1s0x2e7a5fe19b9f7d9d:0x39219433c5557fad!8m2!3d-7.7112377!4d110.3687765!16s%2Fg%2F11sj61dtww!19sChIJnX2fm-Ffei4RrX9VxTOUITk?authuser=0&hl=id&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ti5RMDUmxYgkeSO6ErERg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.29048&pitch=0&thumbfov=100,,,"79Q9+GG7, Berkisan, Pandowoharjo, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55512",Kabupaten Sleman,{},{},['tempat makan'],-7.71124,110.369,2931
